tissue,exprID,00_38,01_37,02_06,03_28,04_05,04_19,05_10,06_02,06_53,07_28,07_37,07_73,08_55,08_88,09_56,92_10,92_32,94_35,95_03,95_21,95_26,95_27,96_03,96_13,96_32,96_44,97_02,97_14,97_17,97_37,97_45,98_27,98_34,99_14,001_06,001_10,002_08,002_10,003_08,003_10,004_06,004_08,004_10,005_09,006_08,006_09,006_10,007_06,007_08,007_09,007_10,008_10,009_07,009_09,010_09,010_10,011_09,011_10,012_08,012_09,012_10,013_09,013_10,014_08,014_09,014_10,015_07,015_09,015_10,016_07,016_08,016_09,016_10,017_07,017_08,017_09,018_05,018_06,018_07,018_08,018_09,018_10,019_08,019_10,020_07,020_08,020_10,021_05,021_08,021_09,021_10,022_06,022_08,022_09,023_08,023_09,023_10,024_08,024_09,024_10,025_05,025_08,025_09,025_10,026_07,026_08,026_09,027_09,028_08,028_09,028_10,029_09,030_06,030_09,031_08,031_09,032_08,032_09,032_10,033_08,033_09,034_06,034_08,034_09,035_06,035_09,036_08,036_09,037_08,038_08,038_09,039_06,040_08,043_06
OCTX,2959608,2.00444,2.88389,1.29448,1.71915,1.48224,2.12544,2.28385,1.90371,1.9699,1.32034,1.95549,1.11494,2.53168,1.31423,1.51473,1.52815,1.742,1.69572,1.92179,2.33771,1.78902,NA,1.55827,1.66137,1.86296,1.77981,1.56668,1.89901,NA,2.21016,1.46699,1.41762,1.74414,NA,1.66826,1.29909,1.62305,1.73786,1.2283,1.67906,1.08726,1.52108,1.26836,1.41697,2.75675,1.45562,1.51104,1.34487,2.56022,1.2805,1.65467,2.82586,1.79649,1.77062,1.54323,1.69736,1.48362,1.41189,1.88522,1.39352,1.7234,1.67737,1.87597,1.97661,1.99439,1.85322,1.47951,2.74463,1.53655,1.60295,2.42459,1.36041,2.64522,2.19475,1.52205,1.67984,1.53495,1.67643,1.45132,2.21404,1.56745,1.78998,1.58979,1.55997,1.22315,2.24467,1.38057,2.91471,2.16323,2.04527,1.96796,1.98051,2.2239,1.91661,1.64816,1.28956,2.44444,1.14475,NA,1.48788,1.8337,1.97287,1.53689,NA,1.34446,1.6543,1.76844,1.70198,2.02735,1.36417,1.6088,1.78564,2.66033,2.08513,1.66719,1.78477,2.13453,1.3371,1.98545,1.6914,1.26305,2.17657,1.32083,1.48059,1.57391,1.92944,1.94158,2.03158,2.11502,1.60963,1.85822,1.65514,1.74764,1.23012
OCTX,2959610,1.09386,1.64336,2.02817,1.07421,2.76606,0.895504,1.22141,1.51937,1.55504,1.2826,1.27974,1.89381,3.17531,1.80105,1.72979,1.58494,2.58748,1.70222,1.78081,1.51067,1.59246,NA,2.42505,1.60703,1.24939,1.64045,1.23479,1.50853,NA,1.39995,0.900103,2.67696,1.36719,NA,1.83369,1.30181,1.3287,1.39907,3.12726,1.53328,1.12248,1.57105,1.56381,1.36235,1.44119,1.34214,1.3026,1.40495,0.991187,0.586355,1.13665,1.70062,1.78497,2.06186,1.24208,1.55633,1.29638,1.74689,0.775246,1.58334,1.12808,1.43023,1.35173,1.5413,1.3503,1.42365,1.66352,1.35277,1.04368,1.03827,1.78086,1.50845,2.00097,2.08655,1.43334,1.19903,1.06959,1.39953,1.34083,1.12039,1.19869,1.2435,1.91026,1.72479,1.37457,1.70501,0.952155,2.46571,0.892009,1.54553,1.93692,1.38516,0.683794,1.70397,1.38389,2.49757,1.06958,0.821732,NA,1.30343,2.27982,1.50592,1.33294,NA,1.50859,1.19498,1.50594,0.905153,1.48701,1.50822,2.11411,1.25226,1.42629,1.7128,1.2457,0.854201,1.13728,1.38518,2.53008,1.07329,1.22568,1.18632,1.04132,1.70156,2.41968,1.54385,1.92827,0.866642,2.04875,1.53147,0.816461,1.14568,1.78931,1.17688
OCTX,2959611,1.54113,1.13449,1.6105,2.02282,1.96513,1.54747,0.975787,2.15626,1.4468,1.18183,1.25928,1.97266,1.80038,1.41533,2.58359,1.03025,1.59653,1.17214,1.59179,1.23029,1.24328,NA,1.15735,2.18248,1.30524,1.61697,1.89509,1.34768,NA,1.56831,1.20557,1.68886,1.42809,NA,1.09085,1.06197,0.822808,1.95592,1.75724,1.8874,2.19574,1.25355,1.51605,2.00432,1.38528,1.73397,1.29421,1.577,1.95909,1.29019,1.27711,1.9787,1.74464,1.11888,1.8881,1.63795,1.78695,1.14375,1.16616,1.15684,1.38746,1.17135,1.43159,1.51357,1.1799,1.26604,1.04314,1.41483,1.33109,1.57126,1.86916,2.00998,1.91589,1.42778,1.54252,1.35371,1.3754,1.63705,1.64435,1.94121,1.46442,0.658489,1.50893,1.63155,1.57345,2.1742,2.25602,1.37861,1.74291,1.41737,1.94111,1.11172,2.10635,1.64476,1.12638,1.69628,1.80659,1.22479,NA,1.3688,1.58956,1.51376,1.08798,NA,1.67358,1.47146,1.50219,0.931393,2.27274,1.32246,1.2588,1.70426,1.03951,1.20202,1.25349,1.26172,1.61936,2.05148,1.61326,1.15331,1.3852,1.49544,1.19365,1.42289,1.5125,1.46186,1.21168,1.22279,1.36384,1.13388,1.69948,0.951573,1.04209,1.74488
OCTX,2959612,2.70233,2.1691,3.06605,2.8124,1.42945,2.31082,2.34011,2.11407,2.1627,2.55178,1.93535,2.00043,2.30789,2.23303,2.38814,2.1963,2.04641,2.17218,1.80632,1.89854,2.1381,NA,2.24274,2.41062,1.92616,2.08317,1.82439,1.81623,NA,2.08553,2.04267,1.84394,2.61964,NA,2.16218,1.9507,2.02562,3.13681,2.07088,3.38746,2.23443,1.80353,2.14446,2.27684,1.89326,1.92783,1.51875,2.06257,1.98477,2.54918,1.85262,1.92889,2.61124,1.90499,2.43942,1.62641,1.55204,1.91964,2.41962,1.91663,1.89109,2.28045,2.5035,1.86829,2.3518,1.89804,1.55794,2.58517,2.40891,1.93676,2.01719,1.91654,3.03151,2.13904,2.50011,2.15924,2.09743,2.25758,1.76497,2.38476,1.67783,2.51323,2.58059,2.21741,1.95956,2.16546,2.64169,2.09189,2.87208,2.50575,1.92699,2.18472,3.74626,2.03539,1.91316,1.76565,2.06094,1.86567,NA,3.24788,2.40478,3.07106,2.46773,NA,2.20738,2.03777,2.18021,1.88906,1.67291,1.68432,1.98578,2.3035,2.38028,2.36004,1.51519,2.6469,1.85295,1.8661,2.28183,1.90129,1.99128,1.77747,1.94043,2.15042,2.26733,2.22019,2.03863,1.87054,2.27549,2.20133,2.0938,2.5934,2.13403,2.48323
OCTX,2959620,4.25789,4.16277,4.43126,3.41535,4.1345,3.77813,3.44404,2.49589,3.68293,4.09474,3.53422,3.48902,4.15965,3.53624,3.88676,4.29606,3.65149,4.57687,4.55805,4.36295,4.22625,NA,2.95698,3.24616,4.30303,3.9027,4.77311,4.78854,NA,4.40126,3.78979,3.4741,3.51656,NA,4.43468,3.3741,4.39443,4.24222,5.04813,3.62255,4.41732,3.71179,4.18947,4.92772,4.40799,3.73534,4.16264,4.24347,3.30691,3.84539,4.19027,4.68502,4.46101,3.26982,3.92341,4.18928,4.19289,3.66498,3.93921,4.66038,3.79801,3.87533,5.03572,3.8932,4.56563,4.23637,4.14161,3.9291,4.23349,3.24355,4.32854,4.12142,3.06131,4.24579,4.39305,4.39687,5.06396,4.62228,3.8667,4.589,4.00842,4.39836,3.45176,4.68579,3.71179,4.31159,4.00827,3.82791,4.91846,3.71979,3.98475,3.48951,4.13061,3.33976,3.83751,3.10198,3.67661,2.99051,NA,3.30416,4.06267,4.4217,4.11183,NA,5.17951,4.86435,4.02146,4.17429,4.64036,3.9201,3.25051,3.5352,4.12593,2.8638,4.35936,3.71603,4.08463,4.73097,3.44841,4.11376,3.13332,4.27132,3.74722,4.21097,4.12986,4.0922,4.86759,3.433,3.6275,3.67499,4.23427,4.68137,3.61207,4.3213
OCTX,2959622,2.36483,1.52536,2.1609,1.84913,2.25134,1.90486,1.69971,1.31617,2.95426,1.84951,1.94061,1.48299,2.46281,1.71079,2.5367,1.4236,2.81365,1.37979,2.36077,2.12893,1.34813,NA,2.24328,2.76147,1.80804,1.49424,2.18317,2.16612,NA,1.52914,2.21482,2.3714,2.04517,NA,1.61771,2.05783,2.37797,2.14059,2.42634,1.85239,2.50399,1.64839,1.87968,2.31352,2.44161,2.08525,1.47929,1.49409,2.179,1.75247,2.24181,1.69144,1.76183,2.70604,1.75762,1.71188,2.13986,2.12505,1.44997,2.16778,1.80512,1.8443,2.01531,1.9819,2.69863,1.58856,1.2889,2.16484,2.50558,2.20642,3.03321,2.20055,2.17484,2.1391,2.14391,2.31865,2.38118,2.69125,2.80572,1.5673,2.20061,2.58888,2.418,2.34872,2.12323,2.13124,1.98409,1.59209,2.07695,1.77773,1.52796,1.9852,2.40789,2.35945,1.93243,2.96682,2.57219,2.9586,NA,3.32611,2.94335,2.54196,1.95583,NA,2.32343,2.18954,2.07665,2.52565,2.16581,1.94313,1.25292,1.98617,2.32237,1.71952,1.9402,1.74524,2.48351,1.9407,1.82779,1.66094,2.12629,2.06241,1.37901,1.696,1.57288,2.23691,1.83987,1.3033,2.13272,1.27638,1.73438,1.98714,2.48832,3.38874
OCTX,2959623,1.61539,2.52689,1.99409,2.03086,2.9606,2.28093,2.11477,2.06407,1.88636,2.86796,2.17176,1.98223,2.27329,1.18435,1.53543,2.16707,2.2779,2.27311,1.93551,2.39568,2.45489,NA,1.89586,1.96614,2.30677,2.24626,1.85911,1.69571,NA,2.04483,1.58899,2.68807,1.84326,NA,2.06721,1.83311,2.56886,1.95997,2.32916,2.38591,2.01962,1.88682,1.62853,2.612,1.396,2.41856,1.7535,2.96086,2.35172,2.33722,1.91526,1.62882,2.20161,2.50788,1.58267,2.06059,1.80106,1.9466,2.9915,1.58184,2.40755,1.21294,1.71084,1.72287,2.14762,1.61157,1.2746,1.90254,1.87689,2.26107,2.6093,2.91015,1.70538,3.05579,1.70367,1.39473,2.28502,2.06704,1.91464,1.94738,2.44679,2.07898,3.37133,2.35128,2.24424,1.88046,2.30662,1.92339,2.4799,2.13626,1.37656,1.25193,2.04707,0.798873,1.58974,2.69827,2.91898,1.56131,NA,1.89948,1.67849,1.9437,1.87746,NA,2.54256,2.91137,2.06479,1.32878,1.65491,2.40927,1.88474,1.63336,2.25005,1.94911,1.54082,1.87217,1.69894,2.15859,2.02571,2.06906,2.17015,1.42068,2.06832,1.71683,1.8047,1.98122,2.90876,2.52438,2.88379,3.03775,1.92353,1.96264,2.11965,1.40311
OCTX,2959624,1.95694,1.88204,2.2478,2.19457,2.15947,1.54542,2.68155,2.35228,1.97828,1.82099,2.57988,2.02621,1.77168,1.7879,1.29916,1.40564,1.96284,1.49471,2.22071,1.83065,1.45614,NA,1.16366,1.36093,1.33764,2.26084,1.41072,1.55783,NA,1.65697,1.75408,1.52683,1.16006,NA,2.36073,2.18264,1.59895,1.27375,1.8129,1.87726,1.67707,1.66717,1.44474,1.55324,1.52749,2.19344,1.40241,1.60823,1.31088,2.10107,1.34732,1.49912,1.69953,2.12713,2.37172,2.41864,1.36915,1.87581,1.29025,1.61216,1.78907,2.00866,1.34308,1.88443,1.54632,1.19258,2.10843,1.33549,1.49498,2.04926,2.06681,1.49348,1.35626,1.75335,1.59933,1.4595,1.96707,1.97452,1.14522,0.854614,1.73619,2.66855,2.13818,1.80643,1.26929,1.06423,1.5577,1.63123,1.95881,1.50529,1.32384,1.51582,2.96922,2.01462,1.25046,1.88234,1.18767,1.75323,NA,2.44252,1.74345,1.29024,1.66709,NA,0.666523,2.29307,1.70164,1.50688,1.3877,1.36648,1.96796,2.35164,1.15249,1.74806,1.15622,1.38864,1.71075,1.29521,1.55918,1.2401,1.30824,1.53699,1.25197,1.97413,1.56233,1.60936,2.38358,1.28722,1.80201,1.49171,1.54339,1.94678,1.72888,1.74584
OCTX,2959627,1.59881,1.53687,2.01877,1.7068,1.32028,1.35779,1.63668,1.10661,1.79709,1.22738,1.49536,1.62416,1.39599,1.71175,2.17562,1.3579,1.4292,1.89716,1.85551,1.73361,1.55572,NA,1.57997,1.95645,1.21343,1.57574,1.56837,0.962455,NA,1.6469,1.47636,1.56331,1.33908,NA,1.46741,1.53449,1.19485,1.93559,1.37028,1.50125,1.35256,1.28773,1.51853,1.5832,1.51137,1.35289,2.07019,1.77075,1.47156,1.39553,1.57355,1.18491,1.77315,1.31523,1.52229,1.36481,1.48712,1.1818,1.29123,1.60908,1.44532,1.37418,0.939062,1.53009,1.65019,2.33719,1.87703,1.09788,1.63689,1.84491,1.39186,1.55111,1.78205,1.08308,1.9205,1.0401,2.09019,1.39211,1.31303,1.01704,2.38458,1.86213,1.82568,1.53999,0.988414,1.6266,1.61852,1.39838,1.87958,1.70068,1.35572,1.67558,2.79162,1.35774,1.11486,1.62169,1.51892,1.09925,NA,1.35159,1.26587,1.58171,1.10436,NA,1.25541,1.51895,1.52217,1.39473,1.31736,1.00825,1.46772,2.32479,0.858139,2.03416,1.28605,1.46193,1.72953,1.31802,1.36366,1.54607,1.19018,1.40006,1.62499,1.00007,1.17444,1.41638,2.11739,1.96071,1.59571,1.61647,1.31031,1.87615,1.43368,1.21669
OCTX,2959628,2.87227,2.75834,3.55853,2.40678,3.77895,3.53657,3.63659,3.90385,3.26888,3.89931,2.82381,3.44799,2.99165,2.5905,2.57835,3.08116,2.97342,3.55361,2.6937,3.13176,2.56956,NA,2.99501,2.36142,3.17564,2.91973,2.79005,3.12368,NA,3.33551,2.63805,3.36526,2.94617,NA,2.954,3.12069,3.26828,3.74248,3.64575,3.11543,2.52274,2.63042,2.74817,3.28166,3.65984,2.47001,2.64661,3.25987,3.38469,2.70139,3.97208,2.32437,3.15393,3.31357,2.95639,2.58932,3.06622,3.01673,2.74365,2.01373,3.46209,2.84038,2.3255,3.96785,2.59864,3.24002,2.27353,3.60397,3.00997,2.42472,3.003,3.32756,3.76396,2.52377,2.78607,2.27708,2.87991,3.49835,2.36437,2.98718,3.28732,2.13193,3.52215,3.33766,2.15193,3.0567,3.4824,3.82764,3.52124,3.10176,3.48507,3.63303,4.17934,2.92705,3.09877,3.08219,3.45306,2.34411,NA,3.96397,3.01985,3.89373,3.62389,NA,3.2438,2.98661,3.06306,2.91486,3.54424,3.18672,2.45036,2.79663,2.89367,3.10904,3.26214,2.12947,3.54164,3.16452,3.83298,2.00524,2.45435,3.06556,4.37492,2.84467,2.88985,2.62864,3.10157,2.3438,2.07669,3.48701,3.2251,2.10339,3.34001,3.7831
OCTX,t2959596,2.31558,2.32128,2.54916,2.292,2.3646,2.26178,2.32753,2.22691,2.33148,2.31089,2.16014,2.23856,2.3056,2.02456,2.14554,2.07891,2.38707,2.14734,2.33626,2.27748,2.22484,NA,2.22108,2.24146,2.06322,2.06482,2.23542,2.18242,NA,2.29356,2.04645,2.37186,2.10397,NA,2.24061,2.24125,2.09783,2.41925,2.37909,2.27008,2.02904,1.97126,2.12313,2.25441,2.23409,2.20411,2.04999,2.09622,2.20239,2.11972,2.24673,2.05555,2.34487,2.29387,2.17656,2.28082,2.1198,2.20869,2.01528,2.06807,2.21881,2.09737,2.22774,2.34472,2.23512,2.1942,1.92066,2.2344,1.92999,2.1356,2.38215,2.30599,2.43862,2.17301,2.31555,1.89766,2.13958,2.30994,2.06582,1.94093,2.38233,2.1126,2.57735,2.24108,2.11942,2.36456,2.35839,2.31327,2.42585,2.23421,2.17416,2.20374,2.61709,2.20343,1.97366,2.11756,2.34713,2.02922,NA,2.45105,2.34272,2.48439,2.15674,NA,2.11869,2.2058,2.20994,1.94964,2.38061,2.21815,2.18607,2.3603,2.29314,2.23014,1.97886,1.82034,2.27529,2.25053,2.19307,1.94943,1.90816,2.07405,2.11125,2.09273,2.20185,2.408,2.50239,2.02747,2.33946,2.21158,2.13026,2.00366,2.31533,2.20408
PUTM,2959600,1.83666,2.80068,2.02876,1.63314,1.84585,1.82,1.61503,1.71531,1.86977,1.80523,2.54501,1.80528,1.60098,2.60421,2.15938,2.15958,1.53048,1.8201,NA,NA,2.13902,2.00588,1.37938,NA,1.52044,1.68358,1.40784,1.60723,1.5767,1.49342,1.88218,1.90651,1.46133,NA,1.74056,1.55402,2.07511,1.64451,2.1378,2.85052,1.85549,1.88273,2.153,1.68662,1.50818,2.27921,2.37771,2.03929,2.19701,1.66407,1.79593,2.22927,1.35139,1.75896,1.35886,1.68966,1.72656,1.37269,1.54889,2.13869,1.48522,1.91387,2.04005,1.46643,1.60469,1.1778,1.55219,1.48117,2.64655,1.51833,1.48725,1.47876,2.10951,2.91547,1.36888,1.61503,1.71666,1.89867,2.08302,1.50416,1.8946,1.8299,1.67644,2.04054,1.92466,2.16058,2.13887,1.76633,1.53151,1.67934,2.85958,2.24085,1.70767,1.67747,1.6027,1.44282,1.42931,1.18449,2.7789,2.00335,1.48409,1.46999,1.87038,1.81277,2.11577,2.78835,1.8592,1.33601,1.1844,1.48329,1.55521,1.85608,1.90735,1.42004,NA,1.47672,1.97594,1.26778,2.121,1.96873,1.82714,2.18483,1.85362,1.99287,2.85726,1.5439,1.87913,1.6187,2.12687,2.15802,2.00087,1.67665,1.39996,2.18312
PUTM,2959602,2.03773,1.98504,2.3992,1.0869,1.4428,1.6473,1.37231,1.27663,1.37641,1.20205,1.2019,1.36021,1.42986,1.53313,1.50439,2.45385,2.17347,1.13854,NA,NA,2.35375,1.47892,1.7061,NA,1.24022,1.8659,1.30909,2.22491,1.4974,1.43268,2.28808,1.7291,0.909098,NA,1.57533,2.31455,2.23998,2.4461,1.402,1.5148,1.66964,1.57124,2.07793,2.23841,1.45203,1.52294,1.19274,1.77907,1.22291,2.15791,1.07233,1.38165,1.95881,0.910305,1.72796,1.49649,1.86439,2.05799,1.23168,1.4054,1.52121,1.88494,1.49942,1.83791,1.52356,2.0042,1.77174,1.72932,1.7658,1.98795,1.85638,1.28848,1.80919,1.44561,1.75227,1.66045,1.61315,2.49319,1.83831,1.85436,1.91292,2.13562,2.421,1.76043,1.07123,1.27131,2.19169,1.56475,2.06832,1.7043,2.15539,1.65382,2.13826,2.84261,1.18076,1.48839,1.57705,1.59327,1.2163,1.55166,1.73219,1.97786,1.40491,1.9404,1.66495,1.47002,1.4871,2.14687,2.17228,1.30586,1.68687,1.71697,1.8651,2.09016,NA,2.31003,1.33354,1.43773,1.57147,1.65984,2.51358,1.84191,1.28296,1.6144,1.16455,1.61302,1.71518,1.69079,2.43419,1.7691,1.61267,2.52341,2.0537,1.03141
PUTM,2959603,2.62576,3.46004,3.58863,3.0296,2.16167,2.91959,2.70076,3.56503,2.63675,2.88536,2.90607,3.37195,2.90659,3.16043,3.05282,3.09308,3.80875,3.36515,NA,NA,2.65607,2.8999,3.63945,NA,2.50864,2.68105,2.83817,2.75622,2.69718,2.89778,3.13438,2.93504,3.16025,NA,3.48034,3.19616,2.51241,1.67332,2.69294,3.01771,2.8892,3.09472,3.54452,2.98891,2.47318,2.15694,2.71429,3.00615,1.85185,2.75106,3.153,2.56615,2.11084,3.47134,2.34584,3.46496,3.35476,2.37208,2.33353,2.78233,2.86723,3.05212,3.39779,2.59462,2.13565,3.5767,3.59546,3.60601,2.1113,2.30377,2.17177,3.19506,3.07494,2.82949,3.19729,2.31052,3.16693,2.61865,2.04089,2.79727,3.84143,2.92127,3.6577,2.79624,3.37883,2.5878,2.57983,2.92511,2.45362,2.89915,2.57577,3.11288,2.77735,3.75521,2.40885,1.93233,3.04961,3.17426,3.35299,2.84709,3.54084,2.93651,3.38683,3.25628,3.20168,2.58371,2.55924,3.02191,3.04418,3.05014,2.51193,2.64475,3.30265,2.99173,NA,2.52021,3.42122,2.30779,2.14175,2.93231,2.82211,3.77624,2.45386,2.78051,2.04842,2.84569,2.55163,2.47983,4.10946,2.97121,2.83142,3.37534,2.92125,2.96148
PUTM,2959605,2.83153,4.48017,3.70557,2.9038,2.84198,4.49087,3.98429,3.74617,3.10078,3.2451,2.9675,3.69544,2.57428,2.90852,4.18021,2.81733,2.92221,3.73017,NA,NA,3.47563,2.58549,3.90902,NA,4.05667,2.3871,2.30691,2.69213,3.27811,3.22934,3.49766,3.80563,3.47486,NA,2.93473,3.26109,3.09276,2.62884,3.48866,3.89746,3.26231,2.66895,2.85462,3.4132,3.42292,2.3521,2.30212,4.44078,3.49831,2.97754,3.57854,2.61263,3.59235,2.34621,3.64663,4.13242,3.6487,3.22727,3.94552,3.78589,2.96734,2.83987,3.40482,3.23421,2.77585,3.43562,3.30879,3.20914,3.64385,3.72413,3.59521,3.57944,4.30286,3.31147,2.91688,2.60014,3.81557,3.48837,3.22952,2.71077,4.26633,3.21081,4.70891,3.38171,3.09858,2.56847,3.14977,3.54106,3.55436,2.80991,2.67611,3.71381,3.05286,4.02926,3.10685,2.87796,3.61038,4.10383,3.25669,2.72124,3.69265,3.88451,2.83553,3.45565,3.1738,3.07366,4.60521,3.20591,3.3895,3.03742,3.01542,3.4398,3.39156,4.39456,NA,1.27798,3.16467,2.34848,4.05927,4.02491,3.04473,2.85459,3.00866,3.3286,2.73334,4.82156,3.6509,3.733,5.26637,3.90535,3.81315,2.8368,3.46493,3.15536
PUTM,2959608,1.65195,2.26086,1.99329,1.78102,1.4419,2.64163,1.25586,1.81162,1.76909,1.72526,1.43536,1.48206,2.49922,1.31494,1.47895,1.29193,1.51034,1.68873,NA,NA,1.67878,1.83425,1.57524,NA,2.08039,1.69129,1.34353,1.97118,2.08322,1.56501,1.42091,3.46499,1.81796,NA,1.54222,1.38391,1.5694,1.98338,1.63335,1.67771,1.54264,1.18481,1.45276,1.82486,2.75833,2.05917,1.92632,1.78332,2.13507,1.51983,1.17067,1.89956,1.90501,1.73077,1.30699,1.41397,2.22197,1.87625,1.27063,1.45191,1.40193,2.21994,1.65277,1.28555,2.63527,1.65303,1.8987,1.71169,1.38269,1.41874,1.68393,1.62453,1.74026,2.07709,2.43921,1.61461,1.51872,2.22995,1.26373,2.66862,1.7981,1.63742,1.57621,1.88762,2.57887,1.9782,2.15171,2.33697,2.18222,1.61598,1.08652,1.90606,2.03335,2.00104,1.7694,1.80863,1.25901,2.27835,1.40298,2.02337,1.6968,1.73958,1.62894,1.90594,2.21893,2.27822,1.36591,1.43766,2.21678,2.15939,2.01916,1.45099,1.55378,1.39297,NA,2.11432,2.41834,1.21992,1.94922,1.52779,1.32049,1.94975,1.47838,1.85524,1.78766,1.439,1.29121,2.53816,1.8229,1.61636,1.27433,2.09491,1.44345,1.29085
PUTM,2959610,1.12725,2.90728,2.00255,2.17732,1.31669,3.05512,1.27744,1.51145,1.75217,0.747594,1.38007,1.08851,1.48849,1.46748,1.81994,1.18371,0.893069,0.806764,NA,NA,1.67712,1.63503,1.3281,NA,1.84525,1.44046,1.26326,1.4485,1.2936,1.00351,1.35036,2.30492,1.61423,NA,1.97025,1.52921,1.74107,1.98823,1.8965,1.67278,0.99375,2.1421,2.31978,1.50271,1.47149,2.82811,1.47131,2.68781,1.38122,0.752145,1.68538,1.07308,1.73681,1.92141,1.76039,1.75444,1.35076,1.64618,1.73552,1.41261,1.47638,1.74568,1.23723,1.15352,0.745004,1.15255,1.58254,1.75654,1.1392,1.09887,1.28159,1.73629,1.90315,2.45338,2.04771,2.0501,1.76656,2.71289,1.30453,0.77936,1.81817,1.18417,1.55975,1.67076,2.32426,1.38813,1.52283,1.18241,1.52138,1.15014,0.755965,1.46422,2.40421,1.25518,1.38976,1.69523,1.3921,2.31757,1.04802,2.58664,2.14868,1.87114,1.28215,2.55189,2.10254,1.87127,1.83041,1.58252,1.42753,1.23818,1.37095,1.20257,1.45592,1.42412,NA,1.65488,1.47106,1.15011,0.862581,1.15333,1.64063,1.0433,1.55761,1.81362,1.62568,1.36616,1.06685,0.987942,1.42946,1.27513,1.92408,2.63957,0.994899,0.950577
PUTM,2959611,1.16172,2.07003,1.9248,1.24103,1.01204,1.44232,1.73548,1.02502,1.39639,1.52539,1.51513,1.37588,1.78091,2.39414,1.56747,1.47204,1.37551,1.69524,NA,NA,2.63995,1.69739,1.17683,NA,1.73654,1.69129,1.13702,0.876997,1.94205,1.56672,1.22652,1.41343,1.20114,NA,1.58687,1.22689,1.7909,1.74597,1.79268,1.37702,1.79198,0.922264,0.993077,1.29914,1.99004,1.50875,1.74606,1.0113,1.53433,1.83512,1.09581,1.46014,1.13344,2.63379,1.37312,1.82811,1.03813,1.55232,1.26,1.41649,1.52396,1.46735,1.30201,1.78828,1.32729,1.80485,1.15872,1.09892,2.00543,1.81215,1.49448,2.33942,2.04387,1.47341,1.07384,1.27303,1.71928,1.31843,2.36985,1.41884,1.12747,1.92676,1.20698,1.49075,1.93984,1.41115,0.960229,1.25948,2.18432,1.38646,1.22875,1.55524,2.09169,1.19396,1.37357,1.14105,1.32788,1.06965,1.35948,1.23055,1.74499,1.12064,1.95349,1.59661,1.37568,2.23888,2.48384,1.22145,1.31973,1.65212,1.65681,2.11361,1.32098,1.3748,NA,1.26561,1.03066,1.64272,1.55921,1.82296,2.12863,1.21771,1.04468,1.13009,1.65583,2.45038,1.33609,1.51855,1.47371,1.6035,1.47662,1.52636,0.950933,1.69871
PUTM,2959612,2.42336,1.61008,1.9627,2.20121,2.53583,2.34382,2.73537,2.69717,2.72226,2.42298,1.40848,2.31372,2.35952,2.39828,2.346,3.10684,2.55253,2.8182,NA,NA,1.93353,1.92095,3.12302,NA,2.69428,2.60845,2.23048,1.70586,1.98847,2.31835,2.02355,2.96193,1.83366,NA,1.7999,1.89772,2.20498,2.36708,2.49255,2.12098,1.82528,2.24622,2.4229,1.84989,2.616,1.82641,1.58104,3.10966,2.41943,2.92339,1.90465,2.14525,1.73344,2.55745,2.15791,2.41893,1.80794,2.04133,2.42945,1.88671,2.48639,1.71431,2.46737,2.37502,2.52854,2.19761,1.90591,2.54369,2.23095,1.96827,2.15143,1.58328,2.8129,2.84358,1.90874,2.04802,2.14815,1.87119,1.89931,2.03098,3.36385,2.07959,3.4597,1.9495,1.72571,3.19283,2.12059,3.07499,2.52318,2.39317,2.12557,2.26444,3.03392,2.08187,2.13552,2.34483,1.82466,1.17543,2.93899,1.65342,2.05013,2.12847,2.36674,2.1456,2.87917,2.97651,2.70895,2.00702,2.206,1.69891,2.55355,1.68305,2.41928,2.08897,NA,2.69148,2.27716,2.22296,1.87907,2.3886,1.81465,3.11705,2.38523,1.92229,3.63606,2.1736,1.87666,2.18254,2.30604,2.1559,1.74623,3.06828,2.57359,2.28812
PUTM,2959620,3.69948,4.50298,4.68087,4.70666,4.53361,4.10205,3.39259,4.07981,3.46166,3.97408,4.40208,5.21654,3.09012,3.61053,4.5413,4.69393,4.98551,4.68914,NA,NA,4.2474,4.87841,4.47414,NA,3.89566,4.74976,4.65597,4.08627,3.88926,3.8121,4.72348,3.85132,4.63837,NA,4.62861,4.16898,4.40929,3.97555,3.9544,4.53289,4.382,3.86821,3.96709,4.72712,3.8193,4.06509,3.66499,4.69287,4.05084,4.44546,3.65707,4.90484,4.2675,4.87892,4.55034,4.32538,4.76115,3.60468,2.8328,4.17683,3.12365,4.14972,4.46388,3.37908,3.88356,4.29235,4.112,3.93107,4.33131,4.264,3.67382,4.29886,4.56772,4.52573,4.24512,3.62005,3.55745,4.57711,4.31069,3.32636,4.62432,4.00293,3.3036,3.96313,3.70836,3.69998,3.37875,3.9262,3.43258,4.49324,4.35534,4.38001,3.89619,4.50242,3.85258,4.27779,4.0663,4.20741,3.91312,4.37184,4.26394,4.21382,3.67181,5.02766,4.55724,3.9123,4.1523,4.23245,4.24412,4.16689,3.80369,3.77468,4.1163,3.73759,NA,3.8251,4.29941,4.39386,3.55198,3.91105,4.13818,3.86787,4.02473,4.33684,3.75362,3.62529,4.62643,4.32226,4.68054,3.44362,4.04517,3.35421,3.81844,4.27604
